value_ns,percentile,cumulative_count
34751.0,99.886093,2080023
34783.0,99.887245,2080047
34815.0,99.888446,2080072
34847.0,99.889166,2080087
34879.0,99.890078,2080106
34911.0,99.890655,2080118
34943.0,99.891711,2080140
34975.0,99.892480,2080156
35007.0,99.893488,2080177
35039.0,99.894304,2080194
35071.0,99.894881,2080206
35103.0,99.895793,2080225
35135.0,99.896417,2080238
35167.0,99.897186,2080254
35199.0,99.897762,2080266
35231.0,99.898098,2080273
35263.0,99.898674,2080285
35295.0,99.899539,2080303
35327.0,99.899827,2080309
35359.0,99.900259,2080318
35391.0,99.900595,2080325
35423.0,99.901123,2080336
35455.0,99.901268,2080339
35487.0,99.901652,2080347
35519.0,99.901988,2080354
35551.0,99.902324,2080361
35583.0,99.902660,2080368
35615.0,99.902948,2080374
35647.0,99.903140,2080378
35679.0,99.903284,2080381
35711.0,99.903429,2080384
35743.0,99.903621,2080388
35775.0,99.903957,2080395
35807.0,99.904149,2080399
35871.0,99.904245,2080401
35903.0,99.904581,2080408
35935.0,99.904629,2080409
35967.0,99.904917,2080415
35999.0,99.905061,2080418
36031.0,99.905349,2080424
36063.0,99.905493,2080427
36095.0,99.905686,2080431
36127.0,99.905926,2080436
36159.0,99.905974,2080437
36191.0,99.906118,2080440
36223.0,99.906262,2080443
36255.0,99.906358,2080445
36287.0,99.906550,2080449
36319.0,99.906694,2080452
36351.0,99.906838,2080455
36383.0,99.906934,2080457
36415.0,99.907030,2080459
36447.0,99.907318,2080465
36479.0,99.907414,2080467
36511.0,99.907462,2080468
36543.0,99.907702,2080473
36575.0,99.907895,2080477
36607.0,99.908087,2080481
36639.0,99.908279,2080485
36671.0,99.908375,2080487
36703.0,99.908519,2080490
36735.0,99.908615,2080492
36767.0,99.908759,2080495
36799.0,99.908903,2080498
36831.0,99.909095,2080502
36863.0,99.909431,2080509
36895.0,99.909527,2080511
36927.0,99.909671,2080514
36959.0,99.909815,2080517
36991.0,99.910055,2080522
37023.0,99.910200,2080525
37055.0,99.910344,2080528
37087.0,99.910488,2080531
37119.0,99.910584,2080533
37151.0,99.910680,2080535
37183.0,99.910776,2080537
37215.0,99.911016,2080542
37247.0,99.911256,2080547
37279.0,99.911448,2080551
37311.0,99.911640,2080555
37343.0,99.911784,2080558
37375.0,99.912024,2080563
37439.0,99.912120,2080565
37471.0,99.912409,2080571
37503.0,99.912553,2080574
37567.0,99.912745,2080578
37599.0,99.912985,2080583
37631.0,99.913225,2080588
37663.0,99.913465,2080593
37695.0,99.913609,2080596
37727.0,99.913657,2080597
37791.0,99.913801,2080600
37823.0,99.913945,2080603
37855.0,99.913993,2080604
37887.0,99.914185,2080608
37919.0,99.914281,2080610
37951.0,99.914473,2080614
38079.0,99.914570,2080616
38111.0,99.914714,2080619
38175.0,99.914762,2080620
38207.0,99.914906,2080623
38239.0,99.914954,2080624
38271.0,99.915098,2080627
38303.0,99.915194,2080629
38335.0,99.915242,2080630
38367.0,99.915338,2080632
38463.0,99.915386,2080633
38495.0,99.915530,2080636
38527.0,99.915578,2080637
38687.0,99.915626,2080638
38719.0,99.915674,2080639
38751.0,99.915866,2080643
38815.0,99.916010,2080646
38879.0,99.916106,2080648
38911.0,99.916346,2080653
38943.0,99.916442,2080655
39007.0,99.916490,2080656
39039.0,99.916538,2080657
39071.0,99.916634,2080659
39103.0,99.917019,2080667
39135.0,99.917163,2080670
39167.0,99.917259,2080672
39199.0,99.917307,2080673
39231.0,99.917403,2080675
39263.0,99.917451,2080676
39327.0,99.917595,2080679
39359.0,99.917691,2080681
39391.0,99.917883,2080685
39423.0,99.917979,2080687
39455.0,99.918123,2080690
39487.0,99.918411,2080696
39583.0,99.918507,2080698
39615.0,99.918651,2080701
39647.0,99.918891,2080706
39679.0,99.918988,2080708
39711.0,99.919036,2080709
39775.0,99.919084,2080710
39807.0,99.919276,2080714
39839.0,99.919372,2080716
39871.0,99.919612,2080721
39903.0,99.919804,2080725
39935.0,99.919948,2080728
39967.0,99.920044,2080730
39999.0,99.920380,2080737
40031.0,99.920620,2080742
40063.0,99.920812,2080746
40095.0,99.921245,2080755
40127.0,99.921437,2080759
40159.0,99.921677,2080764
40191.0,99.921821,2080767
40223.0,99.922061,2080772
40255.0,99.922253,2080776
