value_ns,percentile,cumulative_count
10.0,1.592743,33167
20.0,89.480989,1863336
30.0,99.981367,2081994
40.0,99.995294,2082284
50.0,99.995438,2082287
100.0,99.998127,2082343
110.0,99.999232,2082366
120.0,99.999664,2082375
130.0,99.999712,2082376
190.0,99.999760,2082377
220.0,99.999808,2082378
250.0,99.999856,2082379
300.0,99.999904,2082380
630.3,99.999952,2082381
650.3,100.000000,2082382
